"Name","RA9-WAR","BIP-Wins","LOB-Wins","FDP-Wins","RAR","WAR","Dollars","playerid"
"Matt DeSalvo","0.2","0.0","0.1","0.1","0.8","0.1","$0.4","5439"
"Fred Glade","-0.2","-0.1","-0.2","-0.3","0.6","0.1","","1004753"
"Dazzy Vance","0.1","0.0","0.0","0.0","0.6","0.1","","1013342"
"Jose Rijo","-0.3","-0.3","0.0","-0.3","0.6","0.1","","349"
"Johnny Schmitz","0.1","-0.1","0.1","0.0","0.4","0.0","","1011585"
"Roy Castleton","0.2","0.3","-0.1","0.2","0.3","0.0","","1002074"
"Don Schulze","0.2","0.0","0.2","0.1","0.3","0.0","","1011629"
"Crazy Schmit","-0.2","0.1","-0.3","-0.2","0.1","0.0","","1011578"
"Ewell Blackwell","0.9","0.3","0.5","0.9","0.1","0.0","","1001013"
"David Weathers","-0.8","-0.4","-0.4","-0.8","0.0","0.0","","902"
"Tom Gorman","-0.2","-0.2","0.0","-0.2","0.0","0.0","","1004886"
"Mike McCormick","-0.4","-0.3","-0.1","-0.4","-0.1","0.0","","1008420"
"Alfredo Aceves","0.7","0.4","0.3","0.7","-0.1","0.0","($0.1)","5164"
"Ernie Ross","-0.4","0.0","-0.4","-0.4","-0.1","0.0","","1011229"
"Rich Hinton","-0.4","-0.3","-0.1","-0.4","-0.2","0.0","","1005854"
"Ralph Branca","0.2","0.2","0.1","0.2","-0.2","0.0","","1001343"
"Cuddles Marshall","-0.5","-1.2","0.7","-0.5","-0.3","0.0","","1008135"
"Steve Peek","-0.1","0.1","-0.1","0.0","-0.4","0.0","","1010123"
"Jimmy Jones","-0.8","-0.4","-0.3","-0.7","-0.4","0.0","","1006569"
"George Davis","-0.8","-0.2","-0.6","-0.8","-0.5","0.0","","1003050"
"Brad Arnsberg","0.3","-0.2","0.6","0.4","-1.1","-0.1","","1000323"
"Ben Shields","0.3","0.2","0.1","0.3","-0.7","-0.1","","1011889"
"Wilbur Good","-0.7","-0.1","-0.5","-0.6","-0.6","-0.1","","1004865"
"Roy Sanders","-0.3","-0.4","0.1","-0.3","-0.6","-0.1","","1011421"
"Tippy Martinez","-0.3","0.0","-0.2","-0.2","-0.9","-0.1","","1008200"
"Ed Yarnall","-0.4","-0.1","-0.2","-0.3","-1.2","-0.1","","1014322"
"Jeff Karstens","0.0","0.2","-0.1","0.1","-1.0","-0.1","($0.6)","5879"
"Frank Barnes","-0.2","0.0","-0.1","-0.1","-1.4","-0.1","","1000563"
"Dustin Moseley","0.4","0.3","0.2","0.5","-1.3","-0.1","($0.8)","7060"
"Joe Cowley","3.2","2.2","1.1","3.3","-1.9","-0.1","","1002690"
"Steve Kraly","0.4","0.5","0.1","0.6","-1.4","-0.1","","1007136"
"Ray Scarborough","0.8","0.5","0.4","0.9","-1.3","-0.1","","1011496"
"Esteban Loaiza","-0.3","-0.3","0.1","-0.2","-1.5","-0.1","($0.6)","1310"
"Sidney Ponson","-0.8","-0.7","0.1","-0.6","-1.6","-0.2","($0.9)","161"
"Tyler Clippard","-0.1","0.2","-0.1","0.1","-1.7","-0.2","($0.9)","5640"
"Stan Coveleski","-0.5","-0.3","-0.1","-0.4","-1.7","-0.2","","1002682"
"Frank Hiller","-0.1","0.0","0.1","0.1","-1.7","-0.2","","1005814"
"Crese Heismann","-0.5","-0.1","-0.2","-0.3","-2.0","-0.2","","1005604"
"Joe Vance","0.4","0.1","0.5","0.6","-2.3","-0.2","","1013343"
"Brian Gordon","0.0","0.1","0.2","0.2","-2.3","-0.2","($1.6)","2374"
"Harry Schaeffer","-0.5","-0.2","-0.1","-0.3","-2.2","-0.2","","1011507"
"Bill Short","0.2","-0.1","0.5","0.5","-2.5","-0.2","","1011929"
"Pete Schneider","0.2","0.5","-0.1","0.4","-2.4","-0.2","","1011597"
"Gene Nelson","-0.3","0.2","-0.2","0.0","-2.9","-0.3","","1009501"
"Joe Verbanic","0.7","-1.1","2.1","1.0","-2.6","-0.3","","1013407"
"Cory Lidle","0.5","0.3","0.5","0.8","-3.6","-0.3","($1.6)","926"
"Dick Woodson","-0.1","-0.1","0.3","0.3","-3.6","-0.3","","1014236"
"Brian Boehringer","-1.2","-0.5","-0.3","-0.8","-4.4","-0.4","","984"
"Murry Dickson","-0.6","0.3","-0.5","-0.2","-4.0","-0.4","","1003282"
"Andy Messersmith","-0.5","0.2","-0.2","-0.1","-4.3","-0.4","","1008799"
"Alfonso Pulido","-0.5","-0.3","0.2","-0.1","-4.9","-0.4","","1010566"
"Randy Keisler","0.0","0.5","0.0","0.5","-4.8","-0.4","","830"
"Sean Henn","-0.6","0.0","-0.2","-0.1","-5.2","-0.5","($2.2)","2147"
"Kei Igawa","-0.8","-0.4","0.0","-0.4","-5.2","-0.5","($2.5)","7794"
"Matt Keough","-0.8","0.4","-0.7","-0.3","-5.0","-0.5","","1006858"
"Scott Nielsen","0.0","-0.3","0.8","0.5","-5.3","-0.5","","1009586"
"Zach Monroe","0.1","0.3","0.3","0.6","-4.8","-0.5","","1009058"
"Richard Dotson","-0.3","0.5","-0.3","0.2","-5.4","-0.5","","1003424"
"Steve Adkins","-0.3","0.3","-0.1","0.2","-5.8","-0.5","","1000077"
"Wes Ferrell","-0.6","-0.3","0.3","0.0","-6.6","-0.5","","1004010"
"Cliff Markle","-0.1","0.4","0.1","0.5","-6.8","-0.6","","1008112"
"Fred Talbot","-0.7","0.4","-0.5","-0.1","-6.3","-0.6","","1012813"
"Bill Burbach","0.0","0.9","-0.3","0.6","-6.0","-0.6","","1001654"
"Adrian Hernandez","-0.2","0.4","0.0","0.5","-7.7","-0.6","($0.6)","1504"
"Eli Grba","-1.7","1.0","-1.8","-0.8","-9.5","-0.9","","1004979"
